CarID,Brand,Model,Year,Price,Mileage,Fuel,Color,Owner,Location
48982,,Mustang ,2010,60000,,Petrol,White,,Los Angeles
48983,Honda,Civic,2015,30000,60000, Diesel ,Red,Second,Houston
48984, Nissan ,Model S,,,100000,Electric,Red,Second,Phoenix
48985,Hyundai,Model S,2015,60000,30000,Petrol,Black,Second,
48986,Hyundai,Corolla,2015,20000,75000,Hybrid,White,,Houston
48987,Ford,Accord,2012,50000,75000,Petrol,Blue,Second,
48988,Hyundai,Mustang ,2012,50000,45000,Electric,Silver,Second,
48989,Toyota,Model S,2018,30000,45000,Hybrid,Black,, Chicago 
48990,Tesla,Focus,2020,50000,60000, Diesel ,White,Second,Los Angeles
48991,Hyundai,Accord,2018,30000,15000,,Blue,First,Los Angeles
48992, Nissan ,Mustang ,2010,50000,60000, Diesel ,Red,Third,
48993,Toyota,Mustang ,2012,50000,75000,,,Third,Houston
48994,Toyota,Model S,2015,40000,30000,Electric,Silver,Third,Phoenix
48995,BMW,Focus,2012,20000,60000,Electric,Red,,
48996,Toyota,Model S,2012,20000,, Diesel ,Red,Second,Houston
48997,,Model S,,,30000,Hybrid,Blue,,Phoenix
48998, Nissan ,Corolla,2010,30000,100000,,Silver,Third,Miami
48999,Tesla,Accord,2010,,60000,Hybrid,White,Second,Miami
49000,Honda,Focus,2020,40000,75000,,Blue,Second,Phoenix
49001,BMW,Mustang ,,25000,75000,,Red,,New York
49002,Toyota,Corolla,2012,,30000,Electric,Silver,Second,New York
49003, Nissan ,Focus,2010,20000,, Diesel ,Gray,Second,Los Angeles
49004,,Focus,2018,,30000,Electric,,, Chicago 
49005,,Mustang ,2012,,60000,Hybrid,White,Third,Los Angeles
49006,,Mustang ,2015,20000,45000,,Silver,Second, Chicago 
49007,Ford,,2020,30000,30000,,Red,,Phoenix
49008,BMW,Focus,2012,40000,15000,,Black,Third,New York
49009,Tesla,Corolla,2020,30000,45000, Diesel ,Gray,, Chicago 
49010,Ford,Corolla,2020,50000,30000,Hybrid,,Third, Chicago 
49011,Hyundai,Civic,2010,20000,45000, Diesel ,Blue,,Phoenix
49012,Tesla,Accord,2010,50000,, Diesel ,Gray,Third,Los Angeles
49013,Ford,Accord,2012,20000,45000, Diesel ,Red,Third,Los Angeles
49014,Honda,Accord,2020,20000,15000, Diesel ,Blue,Second,Phoenix
49015,Tesla,Model S,2018,40000,60000, Diesel ,Blue,Third,Los Angeles
49016,Ford,,,30000,30000,,White,Second,New York
49017,Hyundai,Model S,,50000,75000, Diesel ,Gray,,Miami
49018,,Corolla,2010,30000,75000, Diesel ,Black,,Los Angeles
49019,Hyundai,,2010,30000,45000,Hybrid,Silver,Second, Chicago 
49020,Tesla,Focus,2010,20000,15000,Petrol,Red,Second,Los Angeles
49021,Hyundai,Mustang ,2010,25000,30000,Electric,Red,,
49022,BMW,Accord,2020,50000,75000, Diesel ,White,First, Chicago 
49023,Tesla,Corolla,2018,50000,30000,,Gray,Third,Miami
49024, Nissan ,Mustang ,2010,,45000,Petrol,Silver,First,
49025,Tesla,Corolla,2018,60000,30000,,Gray,Third,Los Angeles
49026,Ford,Corolla,2020,,100000,Hybrid,Black,First,Phoenix
49027,Hyundai,Corolla,,20000,75000,Electric,,,
49028,Hyundai,,2015,20000,,Petrol,,Second,Miami
49029,Tesla,Mustang ,2015,20000,60000,Electric,,Second,Miami
49030,Honda,Model S,2015,25000,30000,Electric,Blue,First,New York
49031,Toyota,Model S,2012,40000,100000,Petrol,,Third,Miami
49032,BMW,Accord,2018,40000,,Hybrid,Blue,Second,
49033, Nissan ,Focus,2020,20000,75000,,Silver,,Miami
49034,,Corolla,2012,20000,45000,,Black,Third,Phoenix
49035,Ford,Mustang ,2015,25000,45000,Electric,Blue,Third,Phoenix
49036,,Mustang ,2015,25000,30000,Hybrid,White,, Chicago 
49037,,Accord,2015,,100000,,Gray,First,Houston
49038,Hyundai,Corolla,,25000,100000,Hybrid,Black,First, Chicago 
49039,Tesla,Accord,2020,20000,45000,Electric,Gray,Second,Los Angeles
49040,Tesla,Model S,2015,40000,75000,Electric,Red,Second, Chicago 
49041,Tesla,Mustang ,2018,60000,75000,Petrol,Red,,New York
49042,Hyundai,Accord,2015,30000,, Diesel ,Red,First, Chicago 
49043,BMW,Focus,2012,25000,,Electric,Red,Second,Los Angeles
49044, Nissan ,Accord,2015,30000,15000,,Black,Second,
49045,Toyota,Civic,2012,60000,75000, Diesel ,Blue,Third,Miami
49046,Honda,,,60000,,,White,Second, Chicago 
49047, Nissan ,Mustang ,2010,20000,75000,,,Third,Miami
49048,Honda,Mustang ,,50000,75000,,White,Second,Houston
49049,,Accord,2020,,45000,,Blue,Third,Los Angeles
49050, Nissan ,Mustang ,2018,20000,15000,Electric,Silver,Second,New York
49051,Ford,Accord,2015,25000,75000,Electric,Blue,,Houston
49052,Toyota,Model S,2015,50000,, Diesel ,Red,First,
49053,Toyota,,2015,50000,15000,,Gray,Second, Chicago 
49054,BMW,Model S,2015,,60000, Diesel ,Red,Second,Phoenix
49055,Hyundai,Focus,2012,,45000, Diesel ,Gray,First,Los Angeles
49056, Nissan ,Corolla,2020,40000,30000, Diesel ,Gray,Second,Houston
49057,Tesla,Civic,2012,20000,60000,Petrol,Gray,First,Los Angeles
49058,Toyota,,2015,20000,30000,Electric,Blue,Third,New York
49059, Nissan ,Civic,2012,30000,75000,,Black,Third,Miami
49060,Tesla,Corolla,2015,40000,75000,Hybrid,,First,Los Angeles
49061,BMW,Model S,2010,60000,,,,,New York
49062,,Focus,2012,30000,,Hybrid,White,Third,Phoenix
49063,,Corolla,2020,25000,45000,Electric,Gray,,New York
49064, Nissan ,Civic,,30000,60000, Diesel ,Silver,First,Houston
49065, Nissan ,Mustang ,2010,30000,30000,Electric,Silver,Third,New York
49066,Ford,Civic,2018,,60000, Diesel ,Silver,First,Phoenix
49067, Nissan ,Civic,2012,30000,60000,Electric,Gray,,
49068,Ford,Model S,2012,,100000,,Red,,
49069,Tesla,Mustang ,,60000,, Diesel ,Red,Third,Houston
49070,Hyundai,Accord,2018,25000,45000,Hybrid,White,First,
49071,,Civic,2020,60000,45000,,White,,New York
49072,Hyundai,Model S,2010,30000,75000,,White,,Houston
49073,Tesla,Mustang ,2018,40000,100000,Hybrid,Gray,,Miami
49074,,Civic,2020,25000,75000,Hybrid,Silver,First,Miami
49075,,,2010,60000,60000,Petrol,,First,Miami
49076,Toyota,Accord,2020,,75000, Diesel ,Blue,First,Los Angeles
49077,BMW,Mustang ,2020,40000,45000, Diesel ,Silver,First,
49078,Hyundai,Mustang ,2015,25000,75000,Petrol,White,Third,Houston
49079,Ford,,2012,20000,60000,Hybrid,White,Third,Houston
49080,,Accord,2010,60000,100000,Hybrid,Blue,Third,New York
49081,Toyota,Corolla,2015,20000,,Petrol,Black,Second,Los Angeles
49082,Hyundai,Corolla,2010,25000,75000,Hybrid,,First,Miami
49083,Honda,Accord,2015,60000,30000,Petrol,Blue,,Los Angeles
49084,Toyota,Focus,2010,25000,45000,Petrol,Black,Second,Miami
49085,Tesla,Civic,2012,30000,30000,Hybrid,Red,First,New York
49086,Honda,Civic,,30000,30000,,Black,First,Miami
49087,Hyundai,Model S,,60000,,Electric,,,Houston
49088,Toyota,Accord,2020,25000,15000,Petrol,Red,First,Houston
49089, Nissan ,Mustang ,2012,40000,15000, Diesel ,Red,First, Chicago 
49090,BMW,Corolla,2010,,100000,Electric,,First,Miami
49091,Ford,Accord,2012,25000,45000,,White,Third,New York
49092, Nissan ,,,20000,,Hybrid,Red,Third,Phoenix
49093,Honda,Model S,2010,30000,75000,Electric,Gray,Second,Los Angeles
49094,,,2018,30000,60000,Petrol,Silver,,Phoenix
49095,BMW,Model S,2018,60000,,Petrol,Blue,,New York
49096,,Corolla,,20000,15000, Diesel ,Black,,Phoenix
49097,Toyota,Civic,2010,40000,60000,Hybrid,Red,First,Houston
49098, Nissan ,Accord,2018,50000,15000,Electric,Silver,Second,Houston
49099,Tesla,Civic,2020,25000,75000,Hybrid,Black,First,Miami
49100,Hyundai,Corolla,,60000,100000, Diesel ,Silver,First,
49101,Tesla,Accord,2010,40000,100000, Diesel ,Blue,First,Miami
49102,BMW,Mustang ,2015,40000,, Diesel ,Red,First,Phoenix
49103,Tesla,,2018,25000,75000,Petrol,Black,First,Phoenix
49104,Ford,Focus,,40000,60000,Electric,Red,Third,Phoenix
49105,Hyundai,Focus,,20000,45000,Petrol,Silver,,Phoenix
49106,,Corolla,2020,60000,,Hybrid,Red,,Miami
49107,BMW,Mustang ,2010,50000,,Electric,Black,Third,
49108,Hyundai,Model S,2015,50000,15000,Electric,Black,First,New York
49109,BMW,Civic,2020,60000,75000,Hybrid,,First,Phoenix
49110,Tesla,,2018,25000,15000,Petrol,Black,First,
49111,BMW,Focus,,60000,75000,Electric,Black,First,Phoenix
49112,Toyota,Civic,2010,30000,30000,Hybrid,Silver,,Los Angeles
49113,Honda,Corolla,2018,25000,75000,Petrol,,First,Los Angeles
49114, Nissan ,Civic,2015,50000,30000,Electric,Silver,First,Miami
49115,Honda,Accord,2010,30000,75000,Hybrid,Red,Second,Miami
49116,Hyundai,Focus,2020,,,,Blue,, Chicago 
49117,,Mustang ,2018,25000,,Petrol,Red,First,
49118, Nissan ,,,30000,100000, Diesel ,Gray,First, Chicago 
49119,Tesla,Model S,2012,40000,30000,Hybrid,Blue,,Houston
49120,Hyundai,Model S,2020,,60000,Hybrid,Silver,,Houston
49121,Ford,Accord,2018,25000,30000,Electric,Black,First,Houston
49122,Ford,Mustang ,2012,30000,100000,Petrol,White,Second,Phoenix
49123,Tesla,Accord,,60000,60000,Petrol,Black,Third, Chicago 
49124,,Civic,2015,40000,45000, Diesel ,Red,Third,Los Angeles
49125,Tesla,Model S,2010,30000,15000,Electric,Silver,, Chicago 
49126,BMW,Focus,2015,60000,100000, Diesel ,,Second,
49127,Ford,Mustang ,2015,25000,100000,,,Third,Houston
49128,Hyundai,,2010,20000,100000,,Black,Second,Phoenix
49129,Honda,Model S,2020,60000,30000,Hybrid,Blue,,Los Angeles
49130,Tesla,Model S,2018,20000,45000,,Red,,New York
49131,,Corolla,2015,25000,15000,Petrol,Silver,First,
49132,Hyundai,Model S,2020,40000,60000,Hybrid,Blue,First,New York
49133,,Model S,2012,,,Electric,Gray,First,Los Angeles
49134,Honda,Focus,2015,30000,60000,,Black,First,Houston
49135, Nissan ,Mustang ,2020,60000,,Hybrid,,Third,Phoenix
49136,Honda,Model S,2020,40000,30000,Electric,White,First,Houston
49137,,Corolla,,30000,75000, Diesel ,White,, Chicago 
49138,Ford,Corolla,2018,20000,30000,Electric,Red,Second,Los Angeles
49139, Nissan ,Accord,2015,,15000,,Red,Third,
49140,Hyundai,Corolla,2010,25000,60000, Diesel ,,,New York
49141,Honda,Model S,2018,25000,30000,Petrol,Red,,
49142,BMW,Accord,2010,20000,15000,Petrol,Red,Third, Chicago 
49143,BMW,Civic,2010,25000,60000,Electric,Black,Second,Los Angeles
49144,Ford,Civic,2020,,,Petrol,Gray,Third,New York
49145,Hyundai,Focus,2010,60000,15000,Petrol,White,,
49146,BMW,Mustang ,2010,,,Petrol,Silver,Third, Chicago 
49147,Tesla,Civic,2018,60000,30000,Hybrid,White,First,Phoenix
49148, Nissan ,Focus,2015,25000,100000,Petrol,Gray,Second,Phoenix
49149,Ford,Focus,2018,40000,45000,Petrol,,Third,Los Angeles
49150, Nissan ,Accord,2020,25000,45000,Hybrid,Blue,,
49151,Hyundai,Corolla,2015,,75000,Hybrid,White,Third,New York
49152,,,2018,20000,100000,Electric,White,First,Phoenix
49153,Honda,Focus,2015,50000,60000,Hybrid,,Third, Chicago 
49154,Tesla,Mustang ,2012,25000,45000, Diesel ,,Third,New York
49155,Ford,Model S,2018,40000,,,,Third,Houston
49156,Honda,Corolla,,25000,,Hybrid,Blue,,
49157,Honda,Model S,,30000,75000,Petrol,Red,First,Phoenix
49158,Honda,Model S,2015,60000,60000, Diesel ,Red,Third,
49159,Honda,Civic,2010,60000,100000,Electric,Blue,Second, Chicago 
49160,Honda,Model S,2012,50000,60000,Hybrid,Red,First, Chicago 
49161,Ford,Accord,2010,25000,60000,Hybrid,Black,Third,Los Angeles
49162,BMW,Focus,2012,,100000, Diesel ,Blue,Second,
49163,Honda,Mustang ,,50000,30000,,Silver,Second, Chicago 
49164,,Model S,2020,25000,75000,Hybrid,Blue,First,Los Angeles
49165,,Mustang ,2015,25000,, Diesel ,Silver,Third,Los Angeles
49166,Tesla,Model S,2012,20000,75000,Electric,Red,,New York
49167,Ford,Civic,2015,30000,60000,Hybrid,Gray,Third,Los Angeles
49168,Toyota,Model S,2020,20000,60000,Petrol,Black,Second,Phoenix
49169,BMW,Focus,2012,,30000, Diesel ,Black,,Miami
49170,Tesla,Focus,2015,60000,30000,Hybrid,Black,First,Phoenix
49171,,Model S,,40000,60000,Electric,,Third,Phoenix
49172,Honda,Focus,2018,20000,30000,,,First,
49173,Ford,Accord,2015,60000,60000,Petrol,Black,,Houston
49174,Ford,Accord,2015,50000,30000,Hybrid,Black,Second,Houston
49175,Honda,Focus,2015,60000,60000,Petrol,Silver,Second,Phoenix
49176,,Civic,2010,,15000,Hybrid,Black,First,Miami
49177,Tesla,Mustang ,2012,30000,30000, Diesel ,White,Third,Miami
49178,Ford,Corolla,2015,25000,15000,,,,Phoenix
49179, Nissan ,Accord,2020,20000,,,Red,Second,
49180,,Corolla,2015,25000,30000,Hybrid,White,Second,Phoenix
49181,,,2015,30000,60000,,Red,Second,Los Angeles
49182,BMW,Mustang ,2018,40000,45000,Electric,,First,
49183,Tesla,Corolla,2018,25000,45000, Diesel ,Blue,,Miami
49184,,Accord,2018,50000,15000, Diesel ,White,Second, Chicago 
49185,Hyundai,Accord,2010,40000,15000,,Gray,First,Miami
49186,Honda,Model S,2020,30000,75000,Electric,Red,Second,New York
49187,Hyundai,Focus,2012,30000,30000,,Silver,, Chicago 
49188,,Corolla,2020,40000,,Electric,Red,Second,Miami
49189,Hyundai,Civic,2018,20000,60000,,Blue,,Miami
49190,Tesla,,2020,30000,,Petrol,White,First,Los Angeles
49191,Hyundai,Model S,2010,30000,75000,Electric,Black,Third,Miami
49192, Nissan ,Corolla,2015,40000,30000,Hybrid,Silver,First,Miami
49193,,Focus,2018,25000,100000,Hybrid,White,Second,Houston
49194,Tesla,Civic,2012,40000,15000,Petrol,Blue,, Chicago 
49195,,Accord,2010,,60000,Hybrid,White,,Miami
49196,Toyota,Corolla,2020,25000,,,,First,New York
49197,Hyundai,Focus,2012,25000,100000,,Silver,First,Los Angeles
49198,Hyundai,Corolla,2012,30000,75000,,Blue,Third,Houston
49199,Honda,Model S,2018,60000,100000, Diesel ,Black,Second,Phoenix
49200,BMW,,2015,25000,15000, Diesel ,Silver,,Miami
49201,Honda,Mustang ,2010,20000,15000, Diesel ,Blue,First,Houston
49202,Toyota,Focus,2020,20000,60000,Hybrid,Gray,Second,Houston
49203,Honda,,2020,20000,15000,Hybrid,Blue,First,Houston
49204,Honda,,2010,,,,Gray,Second,Houston
49205,BMW,Accord,2010,30000,45000,Petrol,,Second, Chicago 
49206,Hyundai,Mustang ,2012,50000,45000,Electric,Silver,Third,Miami
49207,Toyota,Civic,,50000,,Petrol,Blue,Second,Houston
49208,Honda,Mustang ,,40000,15000, Diesel ,Blue,Second,Phoenix
49209, Nissan ,Focus,2015,,30000,Electric,Black,Second,New York
49210,,Civic,2015,,15000, Diesel ,White,First, Chicago 
49211,Honda,Accord,2018,20000,15000,,Blue,Third,Phoenix
49212,Ford,Mustang ,,25000,100000,Hybrid,White,Second,
49213,Honda,,2020,40000,60000, Diesel ,Gray,Third,Phoenix
49214,BMW,Mustang ,2020,30000,100000,Electric,Blue,First, Chicago 
49215,Ford,Model S,,25000,30000,Electric,,Second, Chicago 
49216, Nissan ,Model S,,60000,15000,Electric,,Third,Phoenix
49217,,Corolla,2010,60000,100000, Diesel ,Black,Third,New York
49218, Nissan ,Corolla,,60000,30000, Diesel ,Silver,Third,Miami
49219, Nissan ,Focus,2018,25000,30000,,Silver,Third,Phoenix
49220,Toyota,Mustang ,2015,,15000,Electric,Red,,
49221, Nissan ,Model S,,,75000, Diesel ,White,,Houston
49222,Tesla,,2015,20000,60000,Petrol,Gray,Second,
49223,BMW,Model S,2015,60000,75000,Electric,Blue,Third,Houston
49224,Toyota,Focus,2018,30000,75000,Hybrid,White,First,Los Angeles
49225,Ford,Corolla,2018,30000,15000,,Blue,Third,Phoenix
49226,Tesla,Accord,2010,,100000,Petrol,White,Third,Houston
49227,Toyota,Corolla,2012,60000,100000,Hybrid,Black,,New York
49228,BMW,Accord,2018,,75000,Hybrid,White,Second,New York
49229,Ford,Civic,2015,20000,100000,Hybrid,Gray,Second,Phoenix
49230,BMW,Accord,2018,25000,45000, Diesel ,,Second,Houston
49231,BMW,Corolla,2012,40000,100000,Petrol,Black,First, Chicago 
49232,Ford,Mustang ,2018,60000,30000, Diesel ,Red,Third,
49233, Nissan ,,2015,20000,60000,Petrol,Black,Second,Miami
49234,Honda,Mustang ,2010,30000,75000,,Gray,First,Houston
49235,BMW,Focus,2018,30000,100000, Diesel ,Blue,,Miami
49236, Nissan ,Mustang ,2015,25000,45000,,White,First,Los Angeles
49237,,Mustang ,2018,25000,75000,Hybrid,Red,,Los Angeles
49238,Ford,Corolla,2010,60000,45000,Petrol,Blue,Second,Houston
49239,BMW,Corolla,2020,50000,30000,Electric,Red,Third,New York
49240,Honda,Accord,2015,60000,45000,Hybrid,Blue,Third,Miami
49241,,,2015,40000,60000,Hybrid,Silver,Second,Houston
49242,Ford,Corolla,2018,30000,100000, Diesel ,,,Los Angeles
49243,Hyundai,Mustang ,2020,,75000,,Blue,Second,Phoenix
49244,Toyota,,2015,,75000,Hybrid,White,First,Houston
49245,Toyota,Corolla,2015,20000,45000,,White,Third,Houston
49246,Hyundai,,2020,60000,,Petrol,Silver,First,Phoenix
49247, Nissan ,Corolla,2018,,75000,,Red,First,
49248,Toyota,Focus,,50000,100000,,Blue,Third,Houston
49249,Tesla,Civic,2015,40000,15000,Hybrid,Red,Third,New York
49250,Hyundai,Civic,2015,40000,100000,,,Third,Miami
49251,BMW,Mustang ,2010,50000,100000,Electric,White,Third,New York
49252,BMW,Model S,2012,30000,15000,Hybrid,Blue,Second, Chicago 
49253,Ford,Civic,2015,,15000,Hybrid,Blue,First,Houston
49254,Tesla,Mustang ,2015,25000,15000,Electric,Blue,First,Los Angeles
49255,BMW,,,30000,45000,Petrol,Blue,,Houston
49256,Ford,,2015,20000,100000,Electric,Black,,Phoenix
49257,Honda,Accord,,25000,15000,,Blue,Second, Chicago 
49258,BMW,Civic,2010,,,Hybrid,Silver,Second,New York
49259, Nissan ,Accord,2020,60000,100000,Petrol,Blue,,New York
49260,BMW,,2012,40000,45000,Hybrid,Red,Third,Phoenix
49261,Honda,Focus,2010,,45000,Electric,Gray,Second, Chicago 
49262,Honda,,2012,40000,100000,Petrol,Red,Third,
49263,BMW,Accord,2018,50000,45000,Hybrid,Red,,New York
49264,Honda,Focus,2015,20000,60000,Petrol,Silver,First,
49265,Ford,Focus,2020,60000,60000,Petrol,Red,Third,Houston
49266,BMW,Focus,2012,30000,30000,Hybrid,,Third,Miami
49267,BMW,Corolla,,50000,100000,Hybrid,Gray,Second,Los Angeles
49268,Toyota,Model S,,,45000,,,Third,Miami
49269, Nissan ,Accord,2015,25000,15000,Electric,Silver,Third,New York
49270,BMW,,2020,,75000,Electric,Blue,,
49271,,Corolla,2015,,, Diesel ,Silver,First,Los Angeles
49272,Toyota,Accord,,20000,, Diesel ,,First,Phoenix
49273,Honda,Model S,2015,40000,45000, Diesel ,Silver,First,Los Angeles
49274, Nissan ,Corolla,2020,30000,100000,Electric,Gray,Second,Houston
49275, Nissan ,,2015,30000,60000, Diesel ,Blue,First,Houston
49276,Honda,Accord,,40000,60000,,,, Chicago 
49277,Ford,Focus,2018,25000,45000,Electric,Red,First,
49278,Hyundai,Corolla,2010,,15000,Petrol,Blue,First,
49279,Hyundai,Model S,2012,20000,75000,,Gray,Second,Phoenix
49280,Toyota,Model S,2020,25000,15000,Hybrid,Gray,, Chicago 
49281,BMW,Model S,2010,20000,60000, Diesel ,White,First,Houston
49282,Toyota,Accord,2012,60000,45000,Hybrid,Gray,,
49283,Honda,Corolla,2020,60000,30000,Hybrid,Silver,Second,Miami
49284,Honda,Mustang ,2020,20000,45000, Diesel ,Black,First,Los Angeles
49285,,Mustang ,2018,,45000,Hybrid,Black,,New York
49286,Hyundai,Mustang ,2020,50000,60000,Electric,,Third, Chicago 
49287,Ford,Model S,2018,50000,30000,Petrol,White,Second,Miami
49288,Hyundai,Civic,2012,,75000,Petrol,Blue,Second,
49289, Nissan ,Accord,2015,30000,30000, Diesel ,Silver,,Houston
49290, Nissan ,Model S,,30000,30000,,Gray,Third,Houston
49291,Honda,Model S,2018,,15000,Hybrid,Red,First, Chicago 
49292,Toyota,Corolla,2015,60000,45000,,,First,New York
49293, Nissan ,Mustang ,2015,60000,60000,Electric,Black,Third,Miami
49294,,Mustang ,2020,20000,100000,Hybrid,Blue,Third,Los Angeles
49295,,,2010,20000,,Petrol,,Third,Miami
49296,BMW,Corolla,2015,30000,15000,,Silver,Second,Phoenix
49297,BMW,Corolla,2010,50000,60000,Hybrid,Silver,Third,New York
49298,Toyota,Civic,2018,50000,60000,Petrol,Blue,Second,Phoenix
49299,Hyundai,,2015,40000,45000, Diesel ,Gray,Second,New York
49300,Hyundai,Corolla,2015,,30000,Electric,Blue,,Houston
49301,Ford,Civic,2015,,, Diesel ,Blue,Second,Phoenix
49302,BMW,Corolla,2010,,60000,Electric,,,Houston
49303,Toyota,Civic,2018,30000,100000,Hybrid,Blue,,Los Angeles
49304,Toyota,Accord,2010,60000,100000,Petrol,Red,Third, Chicago 
49305,Honda,Focus,2012,,75000,Electric,Black,,
49306, Nissan ,Model S,2012,60000,15000,Electric,Gray,Third,New York
49307,Honda,Model S,,25000,15000,Hybrid,Black,First, Chicago 
49308, Nissan ,Corolla,2020,50000,100000,Electric,,First,New York
49309,Ford,Mustang ,2015,30000,45000,,Black,Second,Miami
49310,Ford,Civic,2012,30000,30000,,Black,Second,Los Angeles
49311,Ford,Mustang ,2012,50000,60000,Petrol,Red,,Los Angeles
49312,Toyota,Focus,,,60000,Hybrid,,Third,Houston
49313,Toyota,Model S,2010,30000,100000, Diesel ,Blue,Second,Houston
49314,Hyundai,Mustang ,2018,40000,100000,Hybrid,Gray,Second,Los Angeles
49315,Honda,Corolla,2015,20000,30000, Diesel ,Red,Third,Miami
49316,BMW,Accord,2015,60000,, Diesel ,White,,
49317,,Mustang ,2020,25000,60000,Hybrid,Gray,,New York
49318, Nissan ,Mustang ,2018,40000,45000,Electric,White,Second,
49319, Nissan ,Corolla,2015,25000,15000,Hybrid,Blue,Second, Chicago 
49320,Ford,Civic,2010,25000,100000,,Silver,,New York
49321,Hyundai,,2015,,100000, Diesel ,Gray,Third,Miami
49322, Nissan ,Accord,2012,30000,100000,Electric,White,Third,
49323,Tesla,Corolla,2015,25000,30000,,,Second, Chicago 
49324,Ford,Focus,2012,50000,30000,,White,First, Chicago 
49325,,Focus,2018,40000,75000, Diesel ,Blue,Second,
49326, Nissan ,,2012,25000,30000,,Blue,Third,
49327,Honda,Focus,2018,30000,60000,Petrol,,,
49328, Nissan ,Civic,,25000,100000,,Gray,First, Chicago 
49329,Toyota,Corolla,2020,60000,100000,Petrol,Black,,Los Angeles
49330,Honda,Civic,2012,20000,75000,Electric,,First,Houston
49331,Honda,Mustang ,2018,50000,,Hybrid,Red,First,Houston
49332,Honda,,2010,25000,100000,Petrol,Silver,Second,Los Angeles
49333,Tesla,,2018,50000,75000,Hybrid,Silver,Third, Chicago 
49334,Tesla,Civic,2020,20000,100000,Petrol,Silver,Third,Phoenix
49335, Nissan ,Accord,2012,25000,,Hybrid,Gray,First,New York
49336,Ford,Model S,2010,40000,30000,Hybrid,White,Second,New York
49337,Hyundai,,2018,25000,15000,,Gray,First,Miami
49338, Nissan ,Corolla,2012,20000,60000,,Black,Third, Chicago 
49339, Nissan ,Accord,2020,60000,60000,Electric,Black,First,Houston
49340,Hyundai,,2015,20000,75000,,Gray,Third,Miami
49341,Hyundai,Civic,,,45000,Petrol,White,First,New York
49342, Nissan ,Civic,2020,40000,100000,Hybrid,Black,Third,
49343,Hyundai,Focus,2020,60000,75000,Petrol,Gray,First,New York
49344,,Accord,2012,60000,30000, Diesel ,Silver,Third,New York
49345,Toyota,Model S,2012,30000,45000,,Red,Third,Phoenix
49346,Honda,Civic,,20000,60000,Hybrid,,Second,
49347,BMW,Mustang ,2018,40000,75000,Hybrid,,Third,Phoenix
49348,,Focus,2010,60000,60000, Diesel ,Blue,Third,
